feasible,instance,model,seed,SRTimeOut,SRTime,solverMemOut,solverTimeOut,solverTime,solverNodeOut,nNodes,sat,cmd,md5checksum,type,configurationId,configurationSeed,iteration,runId
1,inst-67-233659786,model,2,0,5.001,0,0,1.78129,0,75535,yes,../wrapper.py 67 1 233659786 tuning -k_middle 13 -k_delta 16 -l_middle 26 -l_delta 4 -n_middle 38 -n_delta 4,0e85c1bad3e107eef0eb1856b8738f18,sat + too easy,67,233659786,2,67
1,inst-71-1041507409,model,0,0,5.798,0,0,10.0008,0,327992,yes,../wrapper.py 71 1 1041507409 tuning -k_middle 14 -k_delta 7 -l_middle 33 -l_delta 1 -n_middle 42 -n_delta 7,e12de049addbdea870f2c3d7d4565ddb,sat + graded,71,1041507409,2,71
1,inst-71-1041507409,model,1,0,6.025,0,0,1.25632,0,38167,yes,../wrapper.py 71 1 1041507409 tuning -k_middle 14 -k_delta 7 -l_middle 33 -l_delta 1 -n_middle 42 -n_delta 7,e12de049addbdea870f2c3d7d4565ddb,sat + too easy,71,1041507409,2,71
1,inst-72-1041507409,model,0,0,8.539,0,0,11.9309,0,99266,yes,../wrapper.py 72 1 1041507409 tuning -k_middle 1 -k_delta 19 -l_middle 2 -l_delta 5 -n_middle 50 -n_delta 10,53b0da382b7d3d7fcfd2efd4d924b6b1,sat + graded,72,1041507409,2,72
1,inst-72-1041507409,model,1,0,7.79,0,0,1.99269,0,14118,yes,../wrapper.py 72 1 1041507409 tuning -k_middle 1 -k_delta 19 -l_middle 2 -l_delta 5 -n_middle 50 -n_delta 10,53b0da382b7d3d7fcfd2efd4d924b6b1,sat + too easy,72,1041507409,2,72
1,inst-73-800725159,model,0,0,7.274,0,0,13.8993,0,325342,yes,../wrapper.py 73 1 800725159 tuning -k_middle 21 -k_delta 5 -l_middle 18 -l_delta 15 -n_middle 31 -n_delta 6,492e8f91aa57dcfb21f9661b44602159,sat + graded,73,800725159,3,73
1,inst-73-800725159,model,1,0,6.766,0,0,26.6521,0,558030,yes,../wrapper.py 73 1 800725159 tuning -k_middle 21 -k_delta 5 -l_middle 18 -l_delta 15 -n_middle 31 -n_delta 6,492e8f91aa57dcfb21f9661b44602159,sat + graded,73,800725159,3,73
1,inst-73-800725159,model,2,0,6.825,0,0,27.0744,0,619218,yes,../wrapper.py 73 1 800725159 tuning -k_middle 21 -k_delta 5 -l_middle 18 -l_delta 15 -n_middle 31 -n_delta 6,492e8f91aa57dcfb21f9661b44602159,sat + graded,73,800725159,3,73
1,inst-73-800725159,model,3,0,5.8,0,1,NA,NA,NA,NA,../wrapper.py 73 1 800725159 tuning -k_middle 21 -k_delta 5 -l_middle 18 -l_delta 15 -n_middle 31 -n_delta 6,492e8f91aa57dcfb21f9661b44602159,solver timeout,73,800725159,3,73
1,inst-73-531989323,model,0,0,4.453,0,0,117.939,0,6379056,yes,../wrapper.py 73 1 531989323 tuning -k_middle 21 -k_delta 5 -l_middle 18 -l_delta 15 -n_middle 31 -n_delta 6,652d997a367b3447151822b646b31177,sat + graded,73,531989323,3,73
1,inst-73-531989323,model,1,0,3.629,0,1,NA,NA,NA,NA,../wrapper.py 73 1 531989323 tuning -k_middle 21 -k_delta 5 -l_middle 18 -l_delta 15 -n_middle 31 -n_delta 6,652d997a367b3447151822b646b31177,solver timeout,73,531989323,3,73
1,inst-73-1041507409,model,0,0,6.019,0,0,36.3927,0,1286677,yes,../wrapper.py 73 1 1041507409 tuning -k_middle 21 -k_delta 5 -l_middle 18 -l_delta 15 -n_middle 31 -n_delta 6,37a260924fab04a43a72e19dfa2a1b08,sat + graded,73,1041507409,3,73
1,inst-73-1041507409,model,1,0,5.224,0,0,26.1336,0,830608,yes,../wrapper.py 73 1 1041507409 tuning -k_middle 21 -k_delta 5 -l_middle 18 -l_delta 15 -n_middle 31 -n_delta 6,37a260924fab04a43a72e19dfa2a1b08,sat + graded,73,1041507409,3,73
1,inst-73-1041507409,model,2,0,5.619,0,1,NA,NA,NA,NA,../wrapper.py 73 1 1041507409 tuning -k_middle 21 -k_delta 5 -l_middle 18 -l_delta 15 -n_middle 31 -n_delta 6,37a260924fab04a43a72e19dfa2a1b08,solver timeout,73,1041507409,3,73
1,inst-75-233659786,model,0,0,6.563,0,0,128.333,0,2876829,yes,../wrapper.py 75 1 233659786 tuning -k_middle 22 -k_delta 8 -l_middle 18 -l_delta 6 -n_middle 49 -n_delta 14,aef36ba2c6306c1dabd05d1058775cf7,sat + graded,75,233659786,3,75
1,inst-75-233659786,model,1,0,6.114,0,0,181.721,0,5504649,yes,../wrapper.py 75 1 233659786 tuning -k_middle 22 -k_delta 8 -l_middle 18 -l_delta 6 -n_middle 49 -n_delta 14,aef36ba2c6306c1dabd05d1058775cf7,sat + graded,75,233659786,3,75
1,inst-75-233659786,model,2,0,6.017,0,1,NA,NA,NA,NA,../wrapper.py 75 1 233659786 tuning -k_middle 22 -k_delta 8 -l_middle 18 -l_delta 6 -n_middle 49 -n_delta 14,aef36ba2c6306c1dabd05d1058775cf7,solver timeout,75,233659786,3,75
1,inst-75-1296195505,model,0,0,6.342,0,0,24.4849,0,763698,yes,../wrapper.py 75 1 1296195505 tuning -k_middle 22 -k_delta 8 -l_middle 18 -l_delta 6 -n_middle 49 -n_delta 14,3fff50132309caabcf4db41f99b109d6,sat + graded,75,1296195505,3,75
1,inst-75-1296195505,model,1,0,5.183,0,0,3.69134,0,108429,yes,../wrapper.py 75 1 1296195505 tuning -k_middle 22 -k_delta 8 -l_middle 18 -l_delta 6 -n_middle 49 -n_delta 14,3fff50132309caabcf4db41f99b109d6,sat + too easy,75,1296195505,3,75
1,inst-75-2007234433,model,0,0,6.903,0,0,244.797,0,6243845,yes,../wrapper.py 75 1 2007234433 tuning -k_middle 22 -k_delta 8 -l_middle 18 -l_delta 6 -n_middle 49 -n_delta 14,3d75071cfadc7af800d03489a58ffcf4,sat + graded,75,2007234433,3,75
1,inst-75-2007234433,model,1,0,5.894,0,0,1.31994,0,30751,yes,../wrapper.py 75 1 2007234433 tuning -k_middle 22 -k_delta 8 -l_middle 18 -l_delta 6 -n_middle 49 -n_delta 14,3d75071cfadc7af800d03489a58ffcf4,sat + too easy,75,2007234433,3,75
1,inst-77-800725159,model,0,0,6.209,0,0,208.524,0,5741738,yes,../wrapper.py 77 1 800725159 tuning -k_middle 17 -k_delta 10 -l_middle 27 -l_delta 6 -n_middle 35 -n_delta 3,66c3d69e1d54922aa6fc9e564887e3a5,sat + graded,77,800725159,3,77
1,inst-77-800725159,model,1,0,5.446,0,1,NA,NA,NA,NA,../wrapper.py 77 1 800725159 tuning -k_middle 17 -k_delta 10 -l_middle 27 -l_delta 6 -n_middle 35 -n_delta 3,66c3d69e1d54922aa6fc9e564887e3a5,solver timeout,77,800725159,3,77
1,inst-77-233659786,model,0,0,5.764,0,0,18.9083,0,728598,yes,../wrapper.py 77 1 233659786 tuning -k_middle 17 -k_delta 10 -l_middle 27 -l_delta 6 -n_middle 35 -n_delta 3,964f736d5c5ef88cbf64fdefba3aaf9b,sat + graded,77,233659786,3,77
1,inst-77-233659786,model,1,0,4.797,0,0,159.065,0,6952779,yes,../wrapper.py 77 1 233659786 tuning -k_middle 17 -k_delta 10 -l_middle 27 -l_delta 6 -n_middle 35 -n_delta 3,964f736d5c5ef88cbf64fdefba3aaf9b,sat + graded,77,233659786,3,77
1,inst-77-233659786,model,2,0,4.98,0,0,0.627018,0,19167,yes,../wrapper.py 77 1 233659786 tuning -k_middle 17 -k_delta 10 -l_middle 27 -l_delta 6 -n_middle 35 -n_delta 3,964f736d5c5ef88cbf64fdefba3aaf9b,sat + too easy,77,233659786,3,77
1,inst-77-1041507409,model,0,0,5.238,0,0,176.454,0,6709206,yes,../wrapper.py 77 1 1041507409 tuning -k_middle 17 -k_delta 10 -l_middle 27 -l_delta 6 -n_middle 35 -n_delta 3,fd6c83c7416633e1f7cb89cc49872980,sat + graded,77,1041507409,3,77
1,inst-77-1041507409,model,1,0,5.558,0,0,51.4584,0,2307119,yes,../wrapper.py 77 1 1041507409 tuning -k_middle 17 -k_delta 10 -l_middle 27 -l_delta 6 -n_middle 35 -n_delta 3,fd6c83c7416633e1f7cb89cc49872980,sat + graded,77,1041507409,3,77
1,inst-77-1041507409,model,2,0,5.131,0,0,7.20152,0,260368,yes,../wrapper.py 77 1 1041507409 tuning -k_middle 17 -k_delta 10 -l_middle 27 -l_delta 6 -n_middle 35 -n_delta 3,fd6c83c7416633e1f7cb89cc49872980,sat + too easy,77,1041507409,3,77
1,inst-79-2024984865,model,0,0,3.95,0,0,18.884,0,1082679,yes,../wrapper.py 79 1 2024984865 tuning -k_middle 17 -k_delta 3 -l_middle 26 -l_delta 16 -n_middle 38 -n_delta 11,a3b711e85a437443ce0f528160f7f328,sat + graded,79,2024984865,3,79
1,inst-79-2024984865,model,1,0,3.795,0,0,0.024454,0,283,yes,../wrapper.py 79 1 2024984865 tuning -k_middle 17 -k_delta 3 -l_middle 26 -l_delta 16 -n_middle 38 -n_delta 11,a3b711e85a437443ce0f528160f7f328,sat + too easy,79,2024984865,3,79
1,inst-79-233659786,model,0,0,5.556,0,0,16.7782,0,783901,yes,../wrapper.py 79 1 233659786 tuning -k_middle 17 -k_delta 3 -l_middle 26 -l_delta 16 -n_middle 38 -n_delta 11,0cebe471654303fb2da503646de2a7d1,sat + graded,79,233659786,3,79
1,inst-79-233659786,model,1,0,4.473,0,0,2.39594,0,96881,yes,../wrapper.py 79 1 233659786 tuning -k_middle 17 -k_delta 3 -l_middle 26 -l_delta 16 -n_middle 38 -n_delta 11,0cebe471654303fb2da503646de2a7d1,sat + too easy,79,233659786,3,79
1,inst-82-800725159,model,0,0,6.366,0,0,16.5788,0,418053,yes,../wrapper.py 82 1 800725159 tuning -k_middle 18 -k_delta 4 -l_middle 32 -l_delta 12 -n_middle 44 -n_delta 6,aeb2f8155767b0fe99de7e2a5c348936,sat + graded,82,800725159,3,82
1,inst-82-800725159,model,1,0,6.604,0,0,45.488,0,1267570,yes,../wrapper.py 82 1 800725159 tuning -k_middle 18 -k_delta 4 -l_middle 32 -l_delta 12 -n_middle 44 -n_delta 6,aeb2f8155767b0fe99de7e2a5c348936,sat + graded,82,800725159,3,82
1,inst-82-800725159,model,2,0,5.959,0,0,11.0758,0,343345,yes,../wrapper.py 82 1 800725159 tuning -k_middle 18 -k_delta 4 -l_middle 32 -l_delta 12 -n_middle 44 -n_delta 6,aeb2f8155767b0fe99de7e2a5c348936,sat + graded,82,800725159,3,82
1,inst-82-800725159,model,3,0,5.357,0,1,NA,NA,NA,NA,../wrapper.py 82 1 800725159 tuning -k_middle 18 -k_delta 4 -l_middle 32 -l_delta 12 -n_middle 44 -n_delta 6,aeb2f8155767b0fe99de7e2a5c348936,solver timeout,82,800725159,3,82
1,inst-84-1296195505,model,0,0,7.32,0,0,179.777,0,5538543,yes,../wrapper.py 84 1 1296195505 tuning -k_middle 26 -k_delta 15 -l_middle 17 -l_delta 2 -n_middle 41 -n_delta 3,4b7d98807b953b98c963912dad8ef1c2,sat + graded,84,1296195505,3,84
1,inst-84-1296195505,model,1,0,6.77,0,0,44.8562,0,1094550,yes,../wrapper.py 84 1 1296195505 tuning -k_middle 26 -k_delta 15 -l_middle 17 -l_delta 2 -n_middle 41 -n_delta 3,4b7d98807b953b98c963912dad8ef1c2,sat + graded,84,1296195505,3,84
1,inst-84-1296195505,model,2,0,5.836,0,0,4.2779,0,104175,yes,../wrapper.py 84 1 1296195505 tuning -k_middle 26 -k_delta 15 -l_middle 17 -l_delta 2 -n_middle 41 -n_delta 3,4b7d98807b953b98c963912dad8ef1c2,sat + too easy,84,1296195505,3,84
1,inst-85-800725159,model,0,0,5.884,0,0,70.5595,0,1886453,yes,../wrapper.py 85 1 800725159 tuning -k_middle 14 -k_delta 8 -l_middle 35 -l_delta 11 -n_middle 42 -n_delta 11,bf6be00f406e2bba221fb0e49d6aab23,sat + graded,85,800725159,3,85
1,inst-85-800725159,model,1,0,5.946,0,0,2.47852,0,65374,yes,../wrapper.py 85 1 800725159 tuning -k_middle 14 -k_delta 8 -l_middle 35 -l_delta 11 -n_middle 42 -n_delta 11,bf6be00f406e2bba221fb0e49d6aab23,sat + too easy,85,800725159,3,85
1,inst-86-1636326408,model,0,0,8.333,0,0,220.693,0,4487338,yes,../wrapper.py 86 1 1636326408 tuning -k_middle 22 -k_delta 9 -l_middle 22 -l_delta 16 -n_middle 38 -n_delta 6,1997f4cc965e5f82e0fbab69fc547060,sat + graded,86,1636326408,3,86
1,inst-86-1636326408,model,1,0,6.7,0,0,5.41065,0,100455,yes,../wrapper.py 86 1 1636326408 tuning -k_middle 22 -k_delta 9 -l_middle 22 -l_delta 16 -n_middle 38 -n_delta 6,1997f4cc965e5f82e0fbab69fc547060,sat + too easy,86,1636326408,3,86
1,inst-87-1636326408,model,0,0,7.002,0,0,201.882,0,5591738,yes,../wrapper.py 87 1 1636326408 tuning -k_middle 26 -k_delta 1 -l_middle 37 -l_delta 6 -n_middle 38 -n_delta 5,7206e98ceb7e6c90b9d2b587da5233e4,sat + graded,87,1636326408,3,87
1,inst-87-1636326408,model,1,0,5.81,0,0,0.855707,0,19375,yes,../wrapper.py 87 1 1636326408 tuning -k_middle 26 -k_delta 1 -l_middle 37 -l_delta 6 -n_middle 38 -n_delta 5,7206e98ceb7e6c90b9d2b587da5233e4,sat + too easy,87,1636326408,3,87
1,inst-87-2024984865,model,0,0,5.26,0,0,39.0908,0,1337241,yes,../wrapper.py 87 1 2024984865 tuning -k_middle 26 -k_delta 1 -l_middle 37 -l_delta 6 -n_middle 38 -n_delta 5,96cb283f251ccbe8f8f5444e43aad501,sat + graded,87,2024984865,3,87
1,inst-87-2024984865,model,1,0,4.071,0,0,84.5195,0,2868078,yes,../wrapper.py 87 1 2024984865 tuning -k_middle 26 -k_delta 1 -l_middle 37 -l_delta 6 -n_middle 38 -n_delta 5,96cb283f251ccbe8f8f5444e43aad501,sat + graded,87,2024984865,3,87
1,inst-87-2024984865,model,2,0,5.412,0,0,35.899,0,1111181,yes,../wrapper.py 87 1 2024984865 tuning -k_middle 26 -k_delta 1 -l_middle 37 -l_delta 6 -n_middle 38 -n_delta 5,96cb283f251ccbe8f8f5444e43aad501,sat + graded,87,2024984865,3,87
1,inst-87-2024984865,model,3,0,4.378,0,0,3.33699,0,97733,yes,../wrapper.py 87 1 2024984865 tuning -k_middle 26 -k_delta 1 -l_middle 37 -l_delta 6 -n_middle 38 -n_delta 5,96cb283f251ccbe8f8f5444e43aad501,sat + too easy,87,2024984865,3,87
1,inst-87-1010774377,model,0,0,4.526,0,0,12.9995,0,424341,yes,../wrapper.py 87 1 1010774377 tuning -k_middle 26 -k_delta 1 -l_middle 37 -l_delta 6 -n_middle 38 -n_delta 5,15c1170c80d251da1db527e68da4ceec,sat + graded,87,1010774377,3,87
1,inst-87-1010774377,model,1,0,4.425,0,0,299.68,0,10281393,yes,../wrapper.py 87 1 1010774377 tuning -k_middle 26 -k_delta 1 -l_middle 37 -l_delta 6 -n_middle 38 -n_delta 5,15c1170c80d251da1db527e68da4ceec,sat + graded,87,1010774377,3,87
1,inst-87-1010774377,model,2,0,5.892,0,1,NA,NA,NA,NA,../wrapper.py 87 1 1010774377 tuning -k_middle 26 -k_delta 1 -l_middle 37 -l_delta 6 -n_middle 38 -n_delta 5,15c1170c80d251da1db527e68da4ceec,solver timeout,87,1010774377,3,87
1,inst-87-531989323,model,0,0,5.589,0,0,56.3784,0,2124437,yes,../wrapper.py 87 1 531989323 tuning -k_middle 26 -k_delta 1 -l_middle 37 -l_delta 6 -n_middle 38 -n_delta 5,3dcf4c40556e331cca46ed0e4a2b7e82,sat + graded,87,531989323,3,87
1,inst-87-531989323,model,1,0,3.233,0,0,1.62426,0,54162,yes,../wrapper.py 87 1 531989323 tuning -k_middle 26 -k_delta 1 -l_middle 37 -l_delta 6 -n_middle 38 -n_delta 5,3dcf4c40556e331cca46ed0e4a2b7e82,sat + too easy,87,531989323,3,87
1,inst-87-2007234433,model,0,0,7.018,0,0,12.6695,0,335801,yes,../wrapper.py 87 1 2007234433 tuning -k_middle 26 -k_delta 1 -l_middle 37 -l_delta 6 -n_middle 38 -n_delta 5,d3fa696bbfc250f619482f0ca7113e18,sat + graded,87,2007234433,3,87
1,inst-87-2007234433,model,1,0,5.269,0,1,NA,NA,NA,NA,../wrapper.py 87 1 2007234433 tuning -k_middle 26 -k_delta 1 -l_middle 37 -l_delta 6 -n_middle 38 -n_delta 5,d3fa696bbfc250f619482f0ca7113e18,solver timeout,87,2007234433,3,87
1,inst-88-800725159,model,0,0,10.323,0,0,12.0258,0,100435,yes,../wrapper.py 88 1 800725159 tuning -k_middle 19 -k_delta 8 -l_middle 10 -l_delta 9 -n_middle 49 -n_delta 15,ab9e44da60c484e94186bece3aa1dced,sat + graded,88,800725159,3,88
1,inst-88-800725159,model,1,0,9.649,0,0,24.6018,0,182150,yes,../wrapper.py 88 1 800725159 tuning -k_middle 19 -k_delta 8 -l_middle 10 -l_delta 9 -n_middle 49 -n_delta 15,ab9e44da60c484e94186bece3aa1dced,sat + graded,88,800725159,3,88
1,inst-88-800725159,model,2,0,8.863,0,0,248.439,0,3690001,yes,../wrapper.py 88 1 800725159 tuning -k_middle 19 -k_delta 8 -l_middle 10 -l_delta 9 -n_middle 49 -n_delta 15,ab9e44da60c484e94186bece3aa1dced,sat + graded,88,800725159,3,88
1,inst-88-800725159,model,3,0,8.349,0,0,8.76682,0,100061,yes,../wrapper.py 88 1 800725159 tuning -k_middle 19 -k_delta 8 -l_middle 10 -l_delta 9 -n_middle 49 -n_delta 15,ab9e44da60c484e94186bece3aa1dced,sat + too easy,88,800725159,3,88
1,inst-88-233659786,model,0,0,7.583,0,0,29.1401,0,634941,yes,../wrapper.py 88 1 233659786 tuning -k_middle 19 -k_delta 8 -l_middle 10 -l_delta 9 -n_middle 49 -n_delta 15,a2a5c81b432504ce5cfe6c41657ca7f4,sat + graded,88,233659786,3,88
1,inst-88-233659786,model,1,0,6.48,0,0,6.13464,0,113122,yes,../wrapper.py 88 1 233659786 tuning -k_middle 19 -k_delta 8 -l_middle 10 -l_delta 9 -n_middle 49 -n_delta 15,a2a5c81b432504ce5cfe6c41657ca7f4,sat + too easy,88,233659786,3,88
1,inst-88-1125251534,model,0,0,13.284,0,0,177.115,0,759015,yes,../wrapper.py 88 1 1125251534 tuning -k_middle 19 -k_delta 8 -l_middle 10 -l_delta 9 -n_middle 49 -n_delta 15,f766ba92e36449c71612f7cea2a74fb2,sat + graded,88,1125251534,4,88
1,inst-88-1125251534,model,1,0,11.867,0,0,259.143,0,1974994,yes,../wrapper.py 88 1 1125251534 tuning -k_middle 19 -k_delta 8 -l_middle 10 -l_delta 9 -n_middle 49 -n_delta 15,f766ba92e36449c71612f7cea2a74fb2,sat + graded,88,1125251534,4,88
1,inst-88-1125251534,model,2,0,11.271,0,1,NA,NA,NA,NA,../wrapper.py 88 1 1125251534 tuning -k_middle 19 -k_delta 8 -l_middle 10 -l_delta 9 -n_middle 49 -n_delta 15,f766ba92e36449c71612f7cea2a74fb2,solver timeout,88,1125251534,4,88
1,inst-90-2024984865,model,0,0,7.852,0,0,93.0144,0,2462047,yes,../wrapper.py 90 1 2024984865 tuning -k_middle 32 -k_delta 10 -l_middle 9 -l_delta 16 -n_middle 43 -n_delta 10,7b41aba2e36f4302865aa585d10a3292,sat + graded,90,2024984865,3,90
1,inst-90-2024984865,model,1,0,6.094,0,0,249.758,0,5826912,yes,../wrapper.py 90 1 2024984865 tuning -k_middle 32 -k_delta 10 -l_middle 9 -l_delta 16 -n_middle 43 -n_delta 10,7b41aba2e36f4302865aa585d10a3292,sat + graded,90,2024984865,3,90
1,inst-90-2024984865,model,2,0,6.179,0,1,NA,NA,NA,NA,../wrapper.py 90 1 2024984865 tuning -k_middle 32 -k_delta 10 -l_middle 9 -l_delta 16 -n_middle 43 -n_delta 10,7b41aba2e36f4302865aa585d10a3292,solver timeout,90,2024984865,3,90
1,inst-91-800725159,model,0,0,7.878,0,0,283.538,0,5484882,yes,../wrapper.py 91 1 800725159 tuning -k_middle 27 -k_delta 1 -l_middle 28 -l_delta 5 -n_middle 45 -n_delta 3,c382a8dfcd367ddb1a95b7a6e36b7858,sat + graded,91,800725159,3,91
1,inst-91-800725159,model,1,0,7.126,0,1,NA,NA,NA,NA,../wrapper.py 91 1 800725159 tuning -k_middle 27 -k_delta 1 -l_middle 28 -l_delta 5 -n_middle 45 -n_delta 3,c382a8dfcd367ddb1a95b7a6e36b7858,solver timeout,91,800725159,3,91
1,inst-91-1636326408,model,0,0,8.203,0,0,76.0803,0,1690832,yes,../wrapper.py 91 1 1636326408 tuning -k_middle 27 -k_delta 1 -l_middle 28 -l_delta 5 -n_middle 45 -n_delta 3,01cc569779d7fadfe042a8f4b9cb9d55,sat + graded,91,1636326408,3,91
1,inst-91-1636326408,model,1,0,7.408,0,1,NA,NA,NA,NA,../wrapper.py 91 1 1636326408 tuning -k_middle 27 -k_delta 1 -l_middle 28 -l_delta 5 -n_middle 45 -n_delta 3,01cc569779d7fadfe042a8f4b9cb9d55,solver timeout,91,1636326408,3,91
1,inst-91-1010774377,model,0,0,7.88,0,0,10.8001,0,238799,yes,../wrapper.py 91 1 1010774377 tuning -k_middle 27 -k_delta 1 -l_middle 28 -l_delta 5 -n_middle 45 -n_delta 3,5a3655e5346e37bf39ceaba05bcfd165,sat + graded,91,1010774377,3,91
1,inst-91-1010774377,model,1,0,6.905,0,1,NA,NA,NA,NA,../wrapper.py 91 1 1010774377 tuning -k_middle 27 -k_delta 1 -l_middle 28 -l_delta 5 -n_middle 45 -n_delta 3,5a3655e5346e37bf39ceaba05bcfd165,solver timeout,91,1010774377,3,91
1,inst-93-800725159,model,0,0,10.617,0,0,28.1193,0,332583,yes,../wrapper.py 93 1 800725159 tuning -k_middle 23 -k_delta 1 -l_middle 4 -l_delta 9 -n_middle 42 -n_delta 16,bb810c32f7d3969463088de0500b7384,sat + graded,93,800725159,3,93
1,inst-93-800725159,model,1,0,9.698,0,0,9.43608,0,105865,yes,../wrapper.py 93 1 800725159 tuning -k_middle 23 -k_delta 1 -l_middle 4 -l_delta 9 -n_middle 42 -n_delta 16,bb810c32f7d3969463088de0500b7384,sat + too easy,93,800725159,3,93
1,inst-93-2024984865,model,0,0,6.916,0,0,36.1461,0,959287,yes,../wrapper.py 93 1 2024984865 tuning -k_middle 23 -k_delta 1 -l_middle 4 -l_delta 9 -n_middle 42 -n_delta 16,00c61a527ee3d276bd1b44d7bc689e3a,sat + graded,93,2024984865,3,93
1,inst-93-2024984865,model,1,0,5.667,0,0,26.2546,0,574144,yes,../wrapper.py 93 1 2024984865 tuning -k_middle 23 -k_delta 1 -l_middle 4 -l_delta 9 -n_middle 42 -n_delta 16,00c61a527ee3d276bd1b44d7bc689e3a,sat + graded,93,2024984865,3,93
1,inst-93-2024984865,model,2,0,6.051,0,0,0.66728,0,10586,yes,../wrapper.py 93 1 2024984865 tuning -k_middle 23 -k_delta 1 -l_middle 4 -l_delta 9 -n_middle 42 -n_delta 16,00c61a527ee3d276bd1b44d7bc689e3a,sat + too easy,93,2024984865,3,93
1,inst-93-1041507409,model,0,0,9.192,0,0,40.9094,0,725669,yes,../wrapper.py 93 1 1041507409 tuning -k_middle 23 -k_delta 1 -l_middle 4 -l_delta 9 -n_middle 42 -n_delta 16,1f2e2e8204db9e0210cbe7ada95a9ca4,sat + graded,93,1041507409,3,93
1,inst-93-1041507409,model,1,0,7.513,0,0,59.7041,0,1113405,yes,../wrapper.py 93 1 1041507409 tuning -k_middle 23 -k_delta 1 -l_middle 4 -l_delta 9 -n_middle 42 -n_delta 16,1f2e2e8204db9e0210cbe7ada95a9ca4,sat + graded,93,1041507409,3,93
